1,2,3,4,5,6,7,8,9
0.3881147,0.3347478,0.33297864,0.30002305,0.29031214,0.29810864,0.2914074,0.2920699,0.29059055
0.2858679,0.3257365,0.32856968,0.29999346,0.28988448,0.2980292,0.29118362,0.29182106,0.29037493
0.1309141,0.16470943,0.17995346,0.25069237,0.25085545,0.26163766,0.26084623,0.2649218,0.26169708
0.085437484,0.08361805,0.067722514,0.067743614,0.090170376,0.061315507,0.077539004,0.07198308,0.078533
0.054878205,0.045593977,0.04538853,0.040781572,0.039388537,0.040454455,0.039513372,0.03960237,0.039407715
0.05478832,0.045594018,0.045386754,0.040765446,0.039388366,0.040454406,0.03951007,0.039602213,0.03939667
0.38896292,0.3384677,0.33416745,0.29944482,0.29493538,0.29600593,0.29312977,0.28889504,0.29489815
0.28649297,0.32935628,0.32974193,0.29941523,0.29450062,0.29592782,0.29290444,0.2886487,0.2946794
0.1312003,0.1665394,0.1805957,0.25020874,0.25485015,0.2597928,0.26238823,0.26204258,0.26557612
0.083577916,0.07325816,0.06439602,0.069289625,0.07565829,0.06793476,0.07209008,0.082047924,0.06488475
0.05489676,0.046279285,0.04554996,0.040740777,0.040040474,0.040169075,0.0397439,0.039194055,0.039980724
0.054868694,0.04610012,0.0455489,0.04090003,0.040015586,0.04016957,0.039743647,0.039171826,0.039980672
0.38673556,0.3400415,0.33443567,0.29910898,0.29383105,0.29332215,0.2900372,0.29206243,0.2934185
0.28485188,0.33088812,0.330007,0.2990794,0.29339817,0.29324394,0.28981397,0.29181272,0.2932009
0.1304487,0.16731378,0.18074062,0.24992822,0.2538964,0.25743687,0.25961965,0.2649147,0.2642436
0.08884997,0.06911443,0.063644476,0.07058411,0.07914261,0.07638718,0.081880465,0.07200086,0.069577225
0.054555275,0.04632572,0.04558704,0.040657908,0.03986585,0.039805125,0.039324425,0.039608274,0.039780483
0.054558583,0.04631642,0.04558528,0.04064121,0.03986582,0.039804906,0.039324284,0.03960127,0.039780024
0.38640875,0.3365009,0.32977167,0.29925415,0.29270938,0.29510567,0.2938214,0.29081577,0.29270056
0.2846121,0.32744217,0.32540473,0.29922456,0.29227832,0.29502776,0.29359564,0.29056767,0.29248327
0.13033892,0.1655717,0.1782199,0.25005007,0.2529267,0.25900277,0.26300707,0.2637844,0.26359722
0.089614384,0.07881542,0.07638594,0.06871218,0.082633145,0.07076111,0.06990047,0.07596839,0.07185299
0.054515976,0.045834042,0.045267586,0.042096943,0.0397386,0.040055446,0.03983753,0.039432593,0.03968278
0.05451012,0.045835752,0.04494967,0.040661305,0.039713822,0.040047422,0.039837394,0.039432198,0.03968277
0.3899961,0.33851853,0.3312292,0.30028996,0.29606646,0.2966848,0.29204592,0.2954665,0.2892981
0.2872539,0.32940534,0.326843,0.30026022,0.29563043,0.2966056,0.29182136,0.29521483,0.2890835
0.1315488,0.16656463,0.17900768,0.25091478,0.25582793,0.26038778,0.26141733,0.26800326,0.26053303
0.081036344,0.07325997,0.07262282,0.06693076,0.072133094,0.06577776,0.07552158,0.061189402,0.08264302
0.055146847,0.046142478,0.045148354,0.040802546,0.040169626,0.040282696,0.03959693,0.04006294,0.0392214
0.055018768,0.046109077,0.045148287,0.040801615,0.040171754,0.04026112,0.039596625,0.040063143,0.03922138
0.3907105,0.33814636,0.33212873,0.29981104,0.29641068,0.29646125,0.29024306,0.28909743,0.2955454
0.28778008,0.32904437,0.32773015,0.2997813,0.29597405,0.29638207,0.29001963,0.28885105,0.29532608
0.13178964,0.16638185,0.17949346,0.2505142,0.25612533,0.26019207,0.25980356,0.26222584,0.26615885
0.07947139,0.07430297,0.07010524,0.068232544,0.07105761,0.06650333,0.08122873,0.08142165,0.06283311
0.055118736,0.046057954,0.04527128,0.040924534,0.040216636,0.040231224,0.03935252,0.039204463,0.04006844
0.055130605,0.04606631,0.04527143,0.040736455,0.040215764,0.0402308,0.03935214,0.039200366,0.04006844
0.38853788,0.3354769,0.33359146,0.30239528,0.29576987,0.29649553,0.28500226,0.2940076,0.29161298
0.2861797,0.326446,0.32917365,0.30236548,0.2953341,0.2964168,0.28478238,0.29375675,0.29139692
0.13105665,0.16506808,0.18028429,0.25267446,0.25557137,0.260222,0.2551123,0.2666798,0.26261798
0.084557295,0.081599325,0.06600731,0.060386904,0.07306725,0.06625134,0.097795404,0.06582633,0.07530162
0.054859374,0.04571369,0.04547287,0.04108905,0.04012885,0.04037898,0.038665697,0.039865185,0.039535277
0.054809608,0.045695335,0.045470197,0.04108823,0.040128823,0.040235482,0.038641807,0.039864972,0.039535336
0.39258307,0.3385235,0.33199283,0.29900575,0.29436645,0.2984852,0.28815243,0.29300627,0.29549888
0.28915974,0.3294108,0.3275963,0.29897666,0.29393312,0.2984057,0.28793085,0.2927562,0.29527944
0.13242146,0.1665668,0.17942041,0.2498419,0.2543587,0.2619684,0.257932,0.26577118,0.2661169
0.07502704,0.073212616,0.070485234,0.07091668,0.07744946,0.06012099,0.08784604,0.06900798,0.06298085
0.05538439,0.046179146,0.04525236,0.040627185,0.03995358,0.040514145,0.03907012,0.039729245,0.040062122
0.05542422,0.046107743,0.045252334,0.040631615,0.039938547,0.040505465,0.03906883,0.039729223,0.040062107
0.38672295,0.3374953,0.3316256,0.29998538,0.29599273,0.2919254,0.28896043,0.2933154,0.29578212
0.28484288,0.32840973,0.3272344,0.29995564,0.29555684,0.29184785,0.28873852,0.29306513,0.29556277
0.13044472,0.16606106,0.1792222,0.25066024,0.25576463,0.25621065,0.2586558,0.26605138,0.2663728
0.08887516,0.07609843,0.0715129,0.067847244,0.07236754,0.08078345,0.085287794,0.0680259,0.0620121
0.054559346,0.045967873,0.045202307,0.040790588,0.040159166,0.03961801,0.039178964,0.039771296,0.040169697
0.054555073,0.045967635,0.045202322,0.040760454,0.040159114,0.039615247,0.039178293,0.03977112,0.04010052
0.3873924,0.34209165,0.32715797,0.30023453,0.29688212,0.2950887,0.29037794,0.29097968,0.29348314
0.2853364,0.33288273,0.32282558,0.30020478,0.2964455,0.29501018,0.29015508,0.29073092,0.29326552
0.13067059,0.16832247,0.17680727,0.2508686,0.2565328,0.25898778,0.2599243,0.26393268,0.26430187
0.08725386,0.063497834,0.08402228,0.06707768,0.06943564,0.0708193,0.08078996,0.0754478,0.06937178
0.05468188,0.046612397,0.044593316,0.040817928,0.04042328,0.040049847,0.039382096,0.039454415,0.03978889
0.05466416,0.046593938,0.044593412,0.04079607,0.04028008,0.040044606,0.039370485,0.039454408,0.03978884
0.38447088,0.33391035,0.33088943,0.29802018,0.2945642,0.2956261,0.2893627,0.29172206,0.29260418
0.28318462,0.32492188,0.32650805,0.2979905,0.2941308,0.2955476,0.28914037,0.291473,0.29238737
0.12968534,0.16429724,0.17882426,0.24901813,0.2545298,0.25945905,0.25901607,0.26460624,0.2635105
0.09405466,0.08584013,0.07357239,0.07397925,0.076844215,0.06913224,0.08401122,0.073086426,0.07215832
0.054355558,0.045550834,0.04510212,0.040493403,0.03996533,0.04011753,0.03923692,0.039555836,0.03967022
0.054248884,0.04547949,0.045104075,0.04049815,0.039965536,0.040117517,0.03923287,0.03955585,0.03966964
0.38930997,0.33458284,0.33304995,0.2987593,0.2947998,0.29793087,0.28816155,0.29673567,0.29343194
0.28674874,0.3255764,0.3286394,0.29872963,0.29436615,0.29785156,0.28793982,0.2964824,0.29321435
0.13131727,0.16462813,0.17999162,0.24963616,0.25473356,0.26148227,0.25794044,0.26915374,0.26425585
0.082725465,0.08405611,0.06751456,0.071621194,0.07607674,0.06187493,0.08781795,0.0571588,0.069533624
0.05493854,0.045576356,0.04540712,0.040594403,0.040027004,0.040430266,0.039070528,0.04023519,0.03978204
0.05496039,0.045579772,0.04539644,0.040659312,0.03999733,0.04043027,0.039070264,0.040234864,0.0397819
0.38984394,0.34148964,0.3348876,0.30167133,0.29825962,0.29413372,0.2893239,0.29599547,0.29627955
0.2871414,0.33229616,0.33045223,0.30164152,0.29782054,0.29405528,0.2891014,0.29574326,0.29605934
0.13149746,0.16802643,0.18098463,0.25206956,0.25772297,0.25814912,0.25898078,0.26848283,0.26682016
0.08151669,0.06515609,0.06237234,0.062637605,0.06526302,0.073832385,0.084138855,0.059472196,0.06050509
0.055007394,0.046512693,0.045656443,0.040989403,0.040467173,0.03991508,0.039227635,0.04016838,0.04016809
0.054993566,0.046519563,0.045646917,0.040989477,0.040466685,0.03991502,0.03922758,0.040138658,0.040167946
0.38470334,0.3341409,0.33517754,0.2992252,0.297333,0.29763106,0.28765374,0.29405066,0.29291204
0.28335574,0.32514635,0.33073834,0.29919547,0.29689544,0.2975521,0.28743252,0.2938002,0.29269454
0.12976363,0.16441062,0.18114147,0.25002512,0.25692254,0.26121894,0.25748602,0.26671883,0.26378745
0.093626976,0.08524643,0.061566908,0.07023959,0.06815621,0.062818736,0.08942579,0.065687574,0.07118354
0.054274492,0.045519758,0.045686692,0.040657,0.04035254,0.040389694,0.039001144,0.039872043,0.03971135
0.05427567,0.045535464,0.04568905,0.040657453,0.04034108,0.04038976,0.039001163,0.039870903,0.039711345
0.39021075,0.34087795,0.33278972,0.298399,0.29752854,0.29871368,0.29106036,0.2927025,0.29431486
0.2874119,0.3317018,0.3283828,0.29836988,0.29709044,0.2986342,0.29083663,0.29245308,0.29409653
0.13162117,0.16772553,0.17985103,0.2493352,0.25709128,0.26216918,0.26053515,0.26549563,0.26505107
0.08060114,0.06683578,0.06825474,0.07280396,0.06755373,0.05940955,0.07863726,0.06997313,0.06673423
0.05509702,0.046429824,0.04536104,0.040546447,0.04036758,0.04053689,0.039467532,0.03968802,0.039901637
0.05505792,0.04642901,0.04536098,0.040544864,0.04036816,0.040536497,0.03946301,0.039688103,0.039901584
0.3887691,0.33954376,0.33301684,0.2973634,0.29454625,0.29593015,0.29088438,0.29621845,0.29592013
0.28635064,0.33040342,0.3286064,0.2973345,0.29411286,0.2958516,0.29066077,0.2959659,0.29570046
0.13113487,0.16706887,0.17997338,0.24846952,0.25451452,0.25972608,0.260378,0.26868477,0.26649666
0.084006876,0.07046869,0.06761472,0.0760177,0.07689694,0.068171784,0.07905795,0.058800526,0.061638333
0.054848384,0.046247218,0.04539686,0.040410534,0.039967053,0.040159155,0.039580215,0.04016474,0.04012533
0.054889742,0.04626849,0.045391932,0.040404122,0.03996283,0.04016099,0.039439138,0.04016473,0.04011917
0.3870793,0.33694813,0.3320417,0.29641807,0.2976519,0.2963612,0.2915365,0.29012462,0.29430586
0.28510568,0.32787812,0.32764462,0.29638886,0.2972138,0.29628247,0.29131204,0.2898772,0.29408753
0.13056491,0.16579191,0.17944683,0.24767968,0.25719813,0.26010418,0.26096135,0.26315752,0.26504266
0.08801335,0.07759478,0.07034881,0.078928225,0.067034386,0.066806205,0.07703694,0.0781626,0.06676094
0.05460647,0.045893345,0.045259092,0.040303476,0.040517733,0.04022922,0.039624885,0.039339624,0.039902564
0.05462984,0.045893304,0.045259014,0.04028148,0.040384263,0.040217277,0.03952757,0.03933856,0.03990035
0.38413104,0.33952105,0.33229104,0.29309657,0.29627204,0.29857653,0.2924833,0.29210573,0.2913329
0.28293422,0.33038172,0.32789102,0.29306716,0.29583576,0.29849705,0.29225913,0.29185703,0.29111704
0.12957025,0.16705799,0.17958146,0.24490392,0.2560053,0.26204875,0.26180926,0.2649546,0.2623659
0.09498241,0.069429904,0.06965062,0.08928265,0.07149064,0.05859189,0.074132085,0.0718089,0.07533729
0.0541921,0.04730799,0.04529307,0.039825138,0.040198874,0.041768186,0.039659675,0.03966697,0.040349282
0.054189906,0.046301365,0.04529307,0.03982427,0.04019702,0.040517896,0.039655976,0.039607145,0.039497387
0.38971674,0.33755705,0.32959285,0.2996939,0.29577136,0.2979818,0.29557544,0.29307303,0.29209083
0.28704828,0.32847035,0.32522863,0.29966432,0.295336,0.29790282,0.29534814,0.29282278,0.29187468
0.13145451,0.16609144,0.17812352,0.250417,0.25557283,0.26152703,0.26457644,0.2658319,0.26304835
0.081727006,0.07592636,0.07720492,0.0687813,0.07306156,0.061702155,0.06434927,0.06738988,0.07378389
0.05507492,0.04597617,0.04492519,0.040723395,0.040129095,0.040448815,0.040075216,0.04114476,0.03960261
0.05497836,0.045978237,0.044925213,0.040720638,0.040129118,0.040437266,0.040075205,0.03973829,0.03960014
0.38560307,0.33666387,0.33411986,0.30304992,0.28891143,0.29917064,0.2871782,0.29450348,0.29243535
0.28401786,0.32760116,0.3296952,0.3030201,0.2884864,0.29909116,0.28695753,0.29425204,0.2922187
0.13006695,0.16565187,0.1805698,0.25322136,0.2496452,0.2625703,0.25706002,0.267129,0.2633585
0.09148171,0.078310244,0.06452991,0.058355138,0.09454521,0.05794159,0.090930924,0.06394798,0.072687015
0.054433502,0.045915686,0.04554237,0.041176666,0.039198756,0.040627163,0.03893671,0.04023566,0.039653845
0.0543975,0.04585706,0.04554234,0.04117671,0.039212782,0.040598705,0.038936697,0.039932165,0.03964678
0.3921144,0.3381827,0.3297952,0.30319065,0.29265577,0.29754138,0.29073367,0.29066798,0.2922135
0.28881425,0.3290793,0.32542738,0.30316085,0.29222474,0.297462,0.29051015,0.29042032,0.29199687
0.13226327,0.16639963,0.17823265,0.25333878,0.25288048,0.2611399,0.2602429,0.26365036,0.26315856
0.0761569,0.07404789,0.07663909,0.057915155,0.082826264,0.063101895,0.07955849,0.076429,0.073398456
0.055322442,0.046216816,0.044952735,0.041198194,0.03970637,0.040377352,0.03953541,0.039421163,0.03961667
0.055329196,0.04607407,0.044952974,0.041197643,0.03970638,0.040377352,0.039418764,0.039412115,0.03961663
0.39107725,0.34026885,0.33302596,0.30142668,0.29247528,0.29958007,0.29258427,0.29244527,0.29266775
0.28805014,0.3311095,0.3286154,0.30139694,0.29204485,0.2995004,0.29235905,0.29219586,0.29245043
0.13191335,0.16742595,0.17997871,0.2518653,0.25272506,0.2629294,0.26189956,0.2652626,0.26356745
0.07852258,0.06850526,0.06759252,0.06339018,0.083386496,0.05665858,0.07381792,0.07078903,0.07195511
0.055259224,0.04634549,0.0453944,0.040964175,0.039686505,0.04067754,0.039669618,0.03965413,0.03968066
0.05517777,0.046345536,0.04539308,0.040956404,0.03968183,0.04065409,0.03966961,0.0396532,0.039678294
0.3906667,0.33579877,0.3308247,0.29848817,0.29223868,0.29697514,0.29200646,0.29223442,0.28922865
0.28774765,0.32675955,0.32644364,0.29845858,0.2918085,0.29689637,0.29178253,0.29198527,0.28901407
0.1317749,0.1652266,0.17878902,0.24940966,0.25252074,0.26064327,0.2613826,0.26507106,0.26047072
0.07950675,0.080733165,0.07375517,0.07251636,0.08411825,0.06487346,0.07563235,0.07145548,0.08281414
0.055147413,0.045743845,0.0450938,0.040569603,0.03966389,0.0403119,0.039604798,0.039629344,0.039260246
0.055156052,0.045737818,0.04509328,0.0405574,0.039649773,0.04030058,0.039591298,0.03962456,0.039212037
0.3866902,0.33627453,0.32694253,0.30450818,0.29336393,0.29572344,0.2940565,0.2907348,0.29189882
0.28481883,0.32722247,0.3226131,0.30447835,0.292932,0.2956449,0.2938301,0.29048654,0.2916823
0.13043354,0.16546056,0.17669094,0.25443995,0.25349268,0.2595443,0.26321712,0.26371074,0.26287472
0.088956,0.07943732,0.08462525,0.05382421,0.08056968,0.06877524,0.06915673,0.07622501,0.07439457
0.054550305,0.045803417,0.04456392,0.041375298,0.03983881,0.040181566,0.03987011,0.039421413,0.03957485
0.0545515,0.045801632,0.04456426,0.04137478,0.039802466,0.040130705,0.039869186,0.039421253,0.039574236
0.39639154,0.33425066,0.33184865,0.2976048,0.29467335,0.29447496,0.28905877,0.29215395,0.29198828
0.29196438,0.32525268,0.32745388,0.29757586,0.29423934,0.29439652,0.28883645,0.29190478,0.2917719
0.13370594,0.16446427,0.17934243,0.24867171,0.2546237,0.25844875,0.2587438,0.26499796,0.26295596
0.066065654,0.08498096,0.07088977,0.07527422,0.07649051,0.072756566,0.08496728,0.071715705,0.07411154
0.055954345,0.045525774,0.045232717,0.04043678,0.039993215,0.0399613,0.039201755,0.03961395,0.03958619
0.05591863,0.045526095,0.04523269,0.04043695,0.039980132,0.03996146,0.03919166,0.039613623,0.039586183
0.39050895,0.33794323,0.3297957,0.2973276,0.29514107,0.29463863,0.29292434,0.29218614,0.29029676
0.28763148,0.3288457,0.32542858,0.29729807,0.29470626,0.29456016,0.29269934,0.29193726,0.2900812
0.13172181,0.16628152,0.1782329,0.24843964,0.25502777,0.25859213,0.2622039,0.26502746,0.26143223
0.07995606,0.074515514,0.0766,0.076136276,0.07503771,0.0722415,0.07271204,0.07161382,0.07947005
0.05509283,0.046039604,0.044952843,0.04039907,0.040043518,0.03998397,0.039744116,0.039618094,0.039362423
0.055088248,0.046374317,0.044989523,0.040399067,0.040043518,0.039983515,0.039715756,0.039618053,0.03935684
0.3878923,0.33994028,0.33430666,0.3007364,0.293878,0.2966374,0.28817752,0.29022494,0.29216602
0.28570464,0.33078983,0.32987913,0.30070665,0.29344562,0.29655817,0.2879559,0.2899769,0.29194942
0.13083911,0.16726418,0.18067065,0.2512884,0.25393695,0.26034677,0.25795436,0.2632483,0.26311573
0.08610092,0.06940133,0.06400799,0.06554198,0.07897578,0.06594859,0.087755725,0.07783733,0.07354847
0.05473451,0.046303265,0.04556773,0.040862333,0.0398908,0.040254813,0.039084405,0.039360706,0.039610386
0.054728407,0.046300735,0.04556775,0.04086404,0.03987231,0.04025474,0.03907213,0.039352085,0.03961026
0.38906634,0.3342214,0.3335952,0.2996872,0.29808876,0.29946595,0.2889527,0.29381782,0.2941548
0.28656915,0.32522473,0.32917747,0.2996576,0.29765037,0.2993864,0.28873083,0.2935668,0.29393628
0.1312352,0.16445059,0.18028618,0.25041133,0.25757548,0.26282963,0.2586487,0.26650724,0.2649068
0.08331135,0.08504117,0.065996565,0.06880375,0.0657987,0.05704017,0.08530434,0.066425174,0.06724278
0.05490693,0.04553592,0.04547231,0.040719736,0.040443774,0.040639017,0.039186,0.039844487,0.039880075
0.054910984,0.04552606,0.04547283,0.04071971,0.040443495,0.04063859,0.03917728,0.039839227,0.039879855
0.3927318,0.33839616,0.33043835,0.2969551,0.2942105,0.29640377,0.2893987,0.29128817,0.29286453
0.28926855,0.32928613,0.32606232,0.2969262,0.29377744,0.29632458,0.2891762,0.29104024,0.29264718
0.13247134,0.16650413,0.17858009,0.24812846,0.25422427,0.26014152,0.25904784,0.26421282,0.26374468
0.074661,0.07361764,0.074838124,0.07728443,0.077916555,0.06668225,0.08389976,0.074453905,0.071309626
0.055456694,0.046093285,0.045040566,0.040356517,0.039918754,0.040224705,0.03923923,0.039508604,0.03972622
0.055411078,0.04610265,0.045040503,0.040349215,0.039952494,0.040223055,0.03923775,0.039496277,0.039706923
0.39021352,0.34023824,0.33006093,0.2982813,0.29855996,0.29407316,0.29623407,0.2909231,0.29117495
0.2874137,0.3310797,0.32569057,0.29825175,0.29812062,0.29399493,0.29600593,0.29067495,0.2909591
0.13162197,0.16741063,0.17837633,0.24923679,0.25798267,0.25809592,0.26516625,0.26388168,0.26222333
0.08048455,0.068398096,0.07589386,0.07316904,0.06432044,0.07402167,0.062264398,0.07562732,0.076688536
0.055048235,0.04634322,0.044989143,0.040532142,0.040507447,0.039907504,0.040164497,0.039446753,0.03947765
0.05521818,0.046530273,0.04498917,0.04052899,0.040508386,0.039906893,0.040164486,0.03944673,0.039475907
0.39419755,0.33966926,0.32918262,0.2976627,0.29622903,0.29790094,0.29210553,0.29502928,0.28904983
0.2903488,0.33052573,0.3248236,0.29763377,0.29579282,0.29782152,0.29188094,0.29477772,0.28883544
0.132966,0.16713099,0.17790188,0.24871983,0.25596806,0.26145568,0.26147076,0.26760662,0.26030976
0.07125671,0.07014251,0.07835339,0.07503554,0.07162774,0.06196005,0.07533035,0.06257979,0.08342896
0.055619825,0.046263866,0.04486935,0.040503222,0.040191244,0.040426504,0.039607514,0.04000358,0.039188005
0.055612072,0.04626677,0.044869307,0.040444702,0.04019109,0.040435743,0.03960469,0.040003538,0.039187815
0.38943565,0.33637312,0.32992044,0.30005246,0.29911724,0.29652542,0.29056868,0.29062727,0.2956002
0.28684112,0.32731885,0.3255514,0.30002287,0.29867706,0.29644665,0.29034516,0.2903792,0.29538077
0.13135968,0.16550915,0.17829998,0.25071648,0.25846398,0.26024875,0.26009524,0.26361343,0.26620817
0.082485504,0.079167165,0.076287165,0.06766199,0.06257482,0.066299565,0.08019798,0.07639384,0.06265704
0.05493683,0.04581663,0.04497109,0.040777065,0.040583547,0.04023996,0.03939645,0.03958,0.0400781
0.05494159,0.045815013,0.044970103,0.04076934,0.04058305,0.040239543,0.0393964,0.039406613,0.040075812
0.38733256,0.33949044,0.33051965,0.30157682,0.2947361,0.29433274,0.28757164,0.29145005,0.2935618
0.28529194,0.33035251,0.32614258,0.30154708,0.29430217,0.29425442,0.28735092,0.2912015,0.29334402
0.13065039,0.16704309,0.17862427,0.25199053,0.2546787,0.2583239,0.25741276,0.26435986,0.26437235
0.08743906,0.070592985,0.074610464,0.06290672,0.07630355,0.07320162,0.08966875,0.073924296,0.069123
0.054644022,0.046278693,0.045051534,0.041001745,0.039990686,0.039944813,0.03900612,0.03954631,0.03979948
0.054641467,0.046242278,0.04505173,0.040976558,0.039988637,0.03994197,0.03899001,0.03951824,0.039799538
0.38656893,0.3332117,0.332449,0.30076024,0.29574043,0.29602253,0.28894714,0.29304323,0.2932724
